#Title: Towards Detecting The 2175 Angstrom Dust Feature Associated With Strong
#       High Redshift Mg II Absorption Lines
#Authors: Jiang P., Ge J., Zhou H., Wang J., Wang T.
#Table: Median Composite DR7 Quasar Spectrum
#================================================================================
#Byte-by-byte Description of file: apj387309t1_mrt.txt
#--------------------------------------------------------------------------------
#   Bytes Format Units   Label  Explanations
#--------------------------------------------------------------------------------
#   1-  6 F6.1   0.1nm   Wave   Wavelength; in Angstroms
#   8- 14 F7.3   ---     flamb  Monochromatic flux; arbitrary units
#  16- 20 F5.3   ---   e_flamb  Uncertainty in flamb
#--------------------------------------------------------------------------------
1688.0  27.364 0.013
1689.0  27.312 0.013
1690.0  27.239 0.013
1691.0  27.214 0.013
1692.0  27.152 0.013
1693.0  27.133 0.013
1694.0  27.070 0.013
1695.0  27.071 0.013
1696.0  27.050 0.013
1697.0  27.037 0.013
1698.0  27.012 0.013
1699.0  27.018 0.013
1700.0  27.023 0.013
1701.0  27.009 0.013
1702.0  26.983 0.013
1703.0  27.012 0.013
1704.0  27.020 0.013
1705.0  26.997 0.013
1706.0  26.962 0.013
1707.0  27.021 0.013
1708.0  27.118 0.013
1709.0  27.211 0.013
1710.0  27.235 0.012
1711.0  27.194 0.012
1712.0  27.129 0.012
1713.0  27.139 0.012
1714.0  27.227 0.012
1715.0  27.331 0.012
1716.0  27.386 0.012
1717.0  27.365 0.012
1718.0  27.303 0.012
1719.0  27.210 0.012
1720.0  27.218 0.012
1721.0  27.320 0.012
1722.0  27.437 0.012
1723.0  27.410 0.012
1724.0  27.251 0.012
1725.0  27.097 0.012
1726.0  27.099 0.012
1727.0  27.246 0.012
1728.0  27.298 0.012
1729.0  27.204 0.012
1730.0  27.073 0.012
1731.0  27.012 0.012
1732.0  27.007 0.012
1733.0  27.007 0.012
1734.0  26.968 0.012
1735.0  26.910 0.012
1736.0  26.899 0.012
1737.0  26.857 0.012
1738.0  26.880 0.012
1739.0  26.958 0.012
1740.0  27.044 0.012
1741.0  27.118 0.012
1742.0  27.142 0.012
1743.0  27.180 0.012
1744.0  27.206 0.012
1745.0  27.233 0.012
1746.0  27.254 0.012
1747.0  27.257 0.012
1748.0  27.307 0.012
1749.0  27.303 0.012
1750.0  27.291 0.012
1751.0  27.177 0.012
1752.0  27.083 0.012
1753.0  27.003 0.012
1754.0  26.971 0.012
1755.0  26.877 0.012
1756.0  26.737 0.012
1757.0  26.543 0.011
1758.0  26.371 0.011
1759.0  26.344 0.011
1760.0  26.277 0.011
1761.0  26.231 0.011
1762.0  26.161 0.011
1763.0  26.051 0.011
1764.0  26.031 0.011
1765.0  25.975 0.011
1766.0  25.911 0.011
1767.0  25.837 0.011
1768.0  25.812 0.011
1769.0  25.759 0.011
1770.0  25.705 0.011
1771.0  25.692 0.011
1772.0  25.669 0.011
1773.0  25.624 0.011
1774.0  25.600 0.011
1775.0  25.594 0.011
1776.0  25.573 0.011
1777.0  25.575 0.011
1778.0  25.586 0.011
1779.0  25.575 0.011
1780.0  25.585 0.011
1781.0  25.589 0.011
1782.0  25.631 0.011
1783.0  25.629 0.011
1784.0  25.639 0.011
1785.0  25.669 0.011
1786.0  25.675 0.011
1787.0  25.677 0.011
1788.0  25.627 0.011
1789.0  25.597 0.011
1790.0  25.534 0.011
1791.0  25.500 0.011
1792.0  25.423 0.011
1793.0  25.341 0.011
1794.0  25.260 0.011
1795.0  25.189 0.011
1796.0  25.126 0.011
1797.0  25.041 0.011
1798.0  24.984 0.011
1799.0  24.945 0.011
1800.0  24.893 0.011
1801.0  24.852 0.010
1802.0  24.855 0.010
1803.0  24.836 0.010
1804.0  24.807 0.010
1805.0  24.783 0.010
1806.0  24.777 0.010
1807.0  24.794 0.010
1808.0  24.782 0.010
1809.0  24.785 0.010
1810.0  24.806 0.010
1811.0  24.806 0.010
1812.0  24.802 0.010
1813.0  24.840 0.010
1814.0  24.791 0.010
1815.0  24.795 0.010
1816.0  24.821 0.010
1817.0  24.801 0.010
1818.0  24.795 0.010
1819.0  24.777 0.010
1820.0  24.725 0.010
1821.0  24.705 0.010
1822.0  24.642 0.010
1823.0  24.602 0.010
1824.0  24.595 0.010
1825.0  24.568 0.010
1826.0  24.519 0.010
1827.0  24.499 0.010
1828.0  24.448 0.010
1829.0  24.460 0.010
1830.0  24.458 0.010
1831.0  24.459 0.010
1832.0  24.454 0.010
1833.0  24.466 0.010
1834.0  24.485 0.010
1835.0  24.526 0.010
1836.0  24.552 0.010
1837.0  24.594 0.010
1838.0  24.648 0.010
1839.0  24.700 0.010
1840.0  24.748 0.010
1841.0  24.822 0.010
1842.0  24.900 0.010
1843.0  24.964 0.010
1844.0  25.070 0.010
1845.0  25.133 0.010
1846.0  25.172 0.010
1847.0  25.242 0.010
1848.0  25.361 0.010
1849.0  25.524 0.010
1850.0  25.710 0.010
1851.0  25.843 0.010
1852.0  25.957 0.010
1853.0  26.057 0.010
1854.0  26.148 0.010
1855.0  26.214 0.010
1856.0  26.274 0.010
1857.0  26.334 0.010
1858.0  26.386 0.010
1859.0  26.461 0.010
1860.0  26.474 0.010
1861.0  26.500 0.010
1862.0  26.494 0.010
1863.0  26.498 0.010
1864.0  26.528 0.010
1865.0  26.481 0.010
1866.0  26.445 0.010
1867.0  26.484 0.010
1868.0  26.469 0.010
1869.0  26.446 0.010
1870.0  26.431 0.010
1871.0  26.404 0.010
1872.0  26.414 0.010
1873.0  26.443 0.010
1874.0  26.491 0.010
1875.0  26.558 0.010
1876.0  26.624 0.010
1877.0  26.744 0.010
1878.0  26.838 0.010
1879.0  26.962 0.010
1880.0  27.106 0.010
1881.0  27.314 0.010
1882.0  27.497 0.010
1883.0  27.716 0.010
1884.0  27.986 0.010
1885.0  28.240 0.010
1886.0  28.527 0.010
1887.0  28.806 0.010
1888.0  29.101 0.010
1889.0  29.393 0.010
1890.0  29.687 0.010
1891.0  29.987 0.010
1892.0  30.278 0.010
1893.0  30.538 0.010
1894.0  30.761 0.010
1895.0  30.967 0.010
1896.0  31.140 0.010
1897.0  31.296 0.010
1898.0  31.482 0.010
1899.0  31.629 0.010
1900.0  31.793 0.010
1901.0  31.998 0.010
1902.0  32.179 0.010
1903.0  32.370 0.010
1904.0  32.617 0.010
1905.0  32.821 0.010
1906.0  33.019 0.010
1907.0  33.158 0.010
1908.0  33.195 0.010
1909.0  33.123 0.010
1910.0  32.952 0.010
1911.0  32.663 0.010
1912.0  32.327 0.010
1913.0  31.966 0.010
1914.0  31.573 0.010
1915.0  31.178 0.010
1916.0  30.765 0.010
1917.0  30.319 0.009
1918.0  29.899 0.009
1919.0  29.475 0.009
1920.0  29.050 0.009
1921.0  28.644 0.009
1922.0  28.259 0.009
1923.0  27.859 0.009
1924.0  27.538 0.009
1925.0  27.226 0.009
1926.0  26.907 0.009
1927.0  26.624 0.009
1928.0  26.350 0.009
1929.0  26.097 0.009
1930.0  25.834 0.009
1931.0  25.609 0.009
1932.0  25.369 0.009
1933.0  25.133 0.009
1934.0  24.936 0.009
1935.0  24.737 0.009
1936.0  24.522 0.009
1937.0  24.312 0.009
1938.0  24.150 0.009
1939.0  23.982 0.008
1940.0  23.830 0.008
1941.0  23.695 0.008
1942.0  23.577 0.008
1943.0  23.466 0.008
1944.0  23.352 0.008
1945.0  23.257 0.008
1946.0  23.148 0.008
1947.0  23.054 0.008
1948.0  22.958 0.008
1949.0  22.884 0.008
1950.0  22.833 0.008
1951.0  22.744 0.008
1952.0  22.679 0.008
1953.0  22.619 0.008
1954.0  22.541 0.008
1955.0  22.444 0.008
1956.0  22.409 0.008
1957.0  22.320 0.008
1958.0  22.230 0.008
1959.0  22.165 0.008
1960.0  22.039 0.008
1961.0  21.979 0.008
1962.0  21.883 0.008
1963.0  21.820 0.008
1964.0  21.741 0.008
1965.0  21.702 0.008
1966.0  21.638 0.008
1967.0  21.549 0.008
1968.0  21.481 0.008
1969.0  21.422 0.008
1970.0  21.370 0.008
1971.0  21.312 0.008
1972.0  21.300 0.008
1973.0  21.264 0.008
1974.0  21.223 0.008
1975.0  21.160 0.008
1976.0  21.112 0.008
1977.0  21.106 0.008
1978.0  21.093 0.008
1979.0  21.080 0.008
1980.0  21.054 0.008
1981.0  21.051 0.008
1982.0  21.042 0.008
1983.0  21.036 0.008
1984.0  21.025 0.008
1985.0  21.034 0.008
1986.0  21.019 0.008
1987.0  21.035 0.008
1988.0  21.015 0.008
1989.0  21.006 0.008
1990.0  21.013 0.008
1991.0  21.002 0.008
1992.0  20.986 0.008
1993.0  20.957 0.008
1994.0  20.929 0.008
1995.0  20.913 0.008
1996.0  20.917 0.008
1997.0  20.908 0.008
1998.0  20.909 0.008
1999.0  20.876 0.008
2000.0  20.842 0.008
2001.0  20.825 0.008
2002.0  20.812 0.007
2003.0  20.795 0.007
2004.0  20.763 0.007
2005.0  20.693 0.007
2006.0  20.681 0.007
2007.0  20.656 0.007
2008.0  20.650 0.007
2009.0  20.629 0.007
2010.0  20.555 0.007
2011.0  20.495 0.007
2012.0  20.455 0.007
2013.0  20.414 0.007
2014.0  20.450 0.007
2015.0  20.426 0.007
2016.0  20.391 0.007
2017.0  20.331 0.007
2018.0  20.283 0.007
2019.0  20.248 0.007
2020.0  20.241 0.007
2021.0  20.218 0.007
2022.0  20.217 0.007
2023.0  20.201 0.007
2024.0  20.156 0.007
2025.0  20.142 0.007
2026.0  20.110 0.007
2027.0  20.109 0.007
2028.0  20.084 0.007
2029.0  20.072 0.007
2030.0  20.072 0.007
2031.0  20.065 0.007
2032.0  20.034 0.007
2033.0  20.037 0.007
2034.0  20.035 0.007
2035.0  20.027 0.007
2036.0  20.019 0.007
2037.0  20.019 0.007
2038.0  20.007 0.007
2039.0  20.025 0.007
2040.0  20.038 0.007
2041.0  20.025 0.007
2042.0  20.035 0.007
2043.0  20.027 0.007
2044.0  20.042 0.007
2045.0  20.044 0.007
2046.0  20.049 0.007
2047.0  20.049 0.007
2048.0  20.082 0.007
2049.0  20.073 0.007
2050.0  20.097 0.007
2051.0  20.126 0.007
2052.0  20.136 0.007
2053.0  20.156 0.007
2054.0  20.164 0.007
2055.0  20.156 0.007
2056.0  20.197 0.007
2057.0  20.243 0.007
2058.0  20.303 0.007
2059.0  20.385 0.007
2060.0  20.418 0.007
2061.0  20.452 0.007
2062.0  20.481 0.007
2063.0  20.482 0.007
2064.0  20.497 0.007
2065.0  20.511 0.007
2066.0  20.570 0.007
2067.0  20.563 0.007
2068.0  20.561 0.007
2069.0  20.569 0.007
2070.0  20.571 0.007
2071.0  20.588 0.007
2072.0  20.561 0.007
2073.0  20.542 0.007
2074.0  20.517 0.007
2075.0  20.500 0.007
2076.0  20.477 0.007
2077.0  20.439 0.007
2078.0  20.442 0.007
2079.0  20.437 0.007
2080.0  20.423 0.007
2081.0  20.417 0.007
2082.0  20.360 0.007
2083.0  20.329 0.007
2084.0  20.286 0.007
2085.0  20.234 0.007
2086.0  20.208 0.007
2087.0  20.166 0.007
2088.0  20.161 0.007
2089.0  20.111 0.007
2090.0  20.100 0.007
2091.0  20.047 0.007
2092.0  20.000 0.007
2093.0  19.942 0.007
2094.0  19.873 0.007
2095.0  19.846 0.007
2096.0  19.841 0.007
2097.0  19.830 0.007
2098.0  19.801 0.007
2099.0  19.744 0.007
2100.0  19.691 0.007
2101.0  19.664 0.007
2102.0  19.646 0.007
2103.0  19.618 0.007
2104.0  19.604 0.007
2105.0  19.534 0.006
2106.0  19.453 0.006
2107.0  19.393 0.006
2108.0  19.365 0.006
2109.0  19.350 0.006
2110.0  19.372 0.006
2111.0  19.354 0.006
2112.0  19.271 0.006
2113.0  19.174 0.006
2114.0  19.089 0.006
2115.0  19.037 0.006
2116.0  19.042 0.006
2117.0  19.044 0.006
2118.0  19.013 0.006
2119.0  18.939 0.006
2120.0  18.870 0.006
2121.0  18.808 0.006
2122.0  18.770 0.006
2123.0  18.715 0.006
2124.0  18.682 0.006
2125.0  18.668 0.006
2126.0  18.627 0.006
2127.0  18.583 0.006
2128.0  18.553 0.006
2129.0  18.528 0.006
2130.0  18.519 0.006
2131.0  18.491 0.006
2132.0  18.468 0.006
2133.0  18.429 0.006
2134.0  18.383 0.006
2135.0  18.398 0.006
2136.0  18.404 0.006
2137.0  18.440 0.006
2138.0  18.433 0.006
2139.0  18.394 0.006
2140.0  18.356 0.006
2141.0  18.314 0.006
2142.0  18.318 0.006
2143.0  18.308 0.006
2144.0  18.290 0.006
2145.0  18.266 0.006
2146.0  18.230 0.006
2147.0  18.205 0.006
2148.0  18.162 0.006
2149.0  18.106 0.006
2150.0  18.043 0.006
2151.0  17.995 0.006
2152.0  17.985 0.006
2153.0  17.964 0.006
2154.0  17.938 0.006
2155.0  17.895 0.006
2156.0  17.867 0.006
2157.0  17.847 0.006
2158.0  17.811 0.006
2159.0  17.821 0.006
2160.0  17.790 0.006
2161.0  17.764 0.006
2162.0  17.770 0.006
2163.0  17.742 0.006
2164.0  17.762 0.006
2165.0  17.777 0.006
2166.0  17.774 0.006
2167.0  17.778 0.006
2168.0  17.784 0.006
2169.0  17.782 0.006
2170.0  17.756 0.006
2171.0  17.738 0.006
2172.0  17.737 0.006
2173.0  17.732 0.006
2174.0  17.735 0.006
2175.0  17.727 0.006
2176.0  17.707 0.006
2177.0  17.698 0.006
2178.0  17.668 0.006
2179.0  17.647 0.006
2180.0  17.619 0.006
2181.0  17.599 0.006
2182.0  17.566 0.006
2183.0  17.561 0.006
2184.0  17.499 0.006
2185.0  17.499 0.006
2186.0  17.472 0.006
2187.0  17.433 0.006
2188.0  17.408 0.006
2189.0  17.374 0.006
2190.0  17.345 0.006
2191.0  17.322 0.006
2192.0  17.274 0.006
2193.0  17.237 0.006
2194.0  17.211 0.006
2195.0  17.183 0.006
2196.0  17.149 0.006
2197.0  17.115 0.006
2198.0  17.089 0.006
2199.0  17.064 0.006
2200.0  17.047 0.006
2201.0  17.026 0.006
2202.0  17.016 0.006
2203.0  17.014 0.006
2204.0  17.021 0.006
2205.0  17.014 0.006
2206.0  17.009 0.006
2207.0  17.014 0.006
2208.0  17.014 0.006
2209.0  17.023 0.006
2210.0  17.039 0.006
2211.0  17.043 0.006
2212.0  17.051 0.006
2213.0  17.056 0.006
2214.0  17.061 0.006
2215.0  17.065 0.006
2216.0  17.073 0.006
2217.0  17.067 0.006
2218.0  17.061 0.006
2219.0  17.057 0.006
2220.0  17.058 0.006
2221.0  17.042 0.006
2222.0  17.046 0.006
2223.0  17.033 0.006
2224.0  17.019 0.006
2225.0  17.000 0.006
2226.0  16.985 0.006
2227.0  16.962 0.006
2228.0  16.933 0.006
2229.0  16.904 0.006
2230.0  16.886 0.005
2231.0  16.865 0.005
2232.0  16.844 0.005
2233.0  16.800 0.005
2234.0  16.797 0.005
2235.0  16.761 0.005
2236.0  16.744 0.005
2237.0  16.725 0.005
2238.0  16.702 0.005
2239.0  16.692 0.005
2240.0  16.682 0.005
2241.0  16.669 0.005
2242.0  16.665 0.005
2243.0  16.665 0.005
2244.0  16.646 0.005
2245.0  16.662 0.005
2246.0  16.651 0.005
2247.0  16.675 0.005
2248.0  16.677 0.005
2249.0  16.684 0.005
2250.0  16.676 0.005
2251.0  16.694 0.005
2252.0  16.720 0.005
2253.0  16.722 0.005
2254.0  16.732 0.005
2255.0  16.736 0.005
2256.0  16.750 0.005
2257.0  16.746 0.005
2258.0  16.765 0.005
2259.0  16.758 0.005
2260.0  16.767 0.005
2261.0  16.776 0.005
2262.0  16.782 0.005
2263.0  16.788 0.005
2264.0  16.796 0.005
2265.0  16.795 0.005
2266.0  16.813 0.005
2267.0  16.825 0.005
2268.0  16.825 0.005
2269.0  16.842 0.005
2270.0  16.854 0.005
2271.0  16.874 0.005
2272.0  16.895 0.005
2273.0  16.903 0.005
2274.0  16.918 0.005
2275.0  16.937 0.005
2276.0  16.953 0.005
2277.0  16.997 0.005
2278.0  17.011 0.005
2279.0  17.038 0.005
2280.0  17.036 0.005
2281.0  17.068 0.005
2282.0  17.083 0.005
2283.0  17.118 0.005
2284.0  17.150 0.005
2285.0  17.186 0.005
2286.0  17.166 0.005
2287.0  17.183 0.005
2288.0  17.199 0.005
2289.0  17.202 0.005
2290.0  17.221 0.005
2291.0  17.249 0.005
2292.0  17.267 0.005
2293.0  17.285 0.005
2294.0  17.309 0.005
2295.0  17.330 0.005
2296.0  17.368 0.005
2297.0  17.396 0.005
2298.0  17.412 0.005
2299.0  17.419 0.005
2300.0  17.436 0.005
2301.0  17.439 0.005
2302.0  17.435 0.005
2303.0  17.453 0.005
2304.0  17.468 0.005
2305.0  17.490 0.005
2306.0  17.506 0.005
2307.0  17.499 0.005
2308.0  17.511 0.005
2309.0  17.497 0.005
2310.0  17.483 0.005
2311.0  17.504 0.005
2312.0  17.493 0.005
2313.0  17.509 0.005
2314.0  17.542 0.005
2315.0  17.567 0.005
2316.0  17.557 0.005
2317.0  17.589 0.005
2318.0  17.601 0.005
2319.0  17.627 0.005
2320.0  17.645 0.005
2321.0  17.713 0.005
2322.0  17.740 0.005
2323.0  17.761 0.005
2324.0  17.801 0.005
2325.0  17.839 0.005
2326.0  17.873 0.005
2327.0  17.899 0.005
2328.0  17.924 0.005
2329.0  17.901 0.005
2330.0  17.878 0.005
2331.0  17.836 0.005
2332.0  17.782 0.005
2333.0  17.740 0.005
2334.0  17.702 0.005
2335.0  17.671 0.005
2336.0  17.628 0.005
2337.0  17.590 0.005
2338.0  17.536 0.005
2339.0  17.505 0.005
2340.0  17.459 0.005
2341.0  17.412 0.005
2342.0  17.382 0.005
2343.0  17.344 0.005
2344.0  17.334 0.005
2345.0  17.279 0.005
2346.0  17.255 0.005
2347.0  17.229 0.005
2348.0  17.191 0.005
2349.0  17.163 0.005
2350.0  17.147 0.005
2351.0  17.134 0.005
2352.0  17.091 0.005
2353.0  17.081 0.005
2354.0  17.052 0.005
2355.0  17.029 0.005
2356.0  17.025 0.005
2357.0  17.020 0.005
2358.0  17.011 0.005
2359.0  16.968 0.005
2360.0  16.949 0.005
2361.0  16.922 0.005
2362.0  16.899 0.005
2363.0  16.878 0.005
2364.0  16.879 0.005
2365.0  16.883 0.005
2366.0  16.859 0.005
2367.0  16.855 0.005
2368.0  16.809 0.005
2369.0  16.789 0.005
2370.0  16.762 0.005
2371.0  16.744 0.005
2372.0  16.742 0.005
2373.0  16.733 0.005
2374.0  16.729 0.005
2375.0  16.706 0.005
2376.0  16.704 0.005
2377.0  16.707 0.005
2378.0  16.724 0.005
2379.0  16.720 0.005
2380.0  16.722 0.005
2381.0  16.715 0.005
2382.0  16.718 0.005
2383.0  16.725 0.005
2384.0  16.701 0.005
2385.0  16.710 0.005
2386.0  16.710 0.005
2387.0  16.709 0.005
2388.0  16.701 0.005
2389.0  16.704 0.005
2390.0  16.705 0.005
2391.0  16.705 0.005
2392.0  16.705 0.005
2393.0  16.721 0.005
2394.0  16.712 0.005
2395.0  16.720 0.005
2396.0  16.718 0.005
2397.0  16.714 0.005
2398.0  16.720 0.005
2399.0  16.720 0.005
2400.0  16.725 0.005
2401.0  16.730 0.005
2402.0  16.746 0.005
2403.0  16.738 0.005
2404.0  16.737 0.005
2405.0  16.727 0.005
2406.0  16.730 0.005
2407.0  16.745 0.005
2408.0  16.781 0.005
2409.0  16.829 0.005
2410.0  16.871 0.005
2411.0  16.889 0.005
2412.0  16.904 0.005
2413.0  16.905 0.005
2414.0  16.935 0.005
2415.0  16.971 0.005
2416.0  17.038 0.005
2417.0  17.120 0.005
2418.0  17.172 0.005
2419.0  17.228 0.005
2420.0  17.265 0.005
2421.0  17.291 0.005
2422.0  17.333 0.005
2423.0  17.369 0.005
2424.0  17.371 0.005
2425.0  17.343 0.005
2426.0  17.316 0.005
2427.0  17.250 0.005
2428.0  17.194 0.005
2429.0  17.142 0.005
2430.0  17.097 0.005
2431.0  17.064 0.005
2432.0  17.049 0.005
2433.0  17.044 0.005
2434.0  17.030 0.005
2435.0  17.021 0.005
2436.0  17.002 0.005
2437.0  16.975 0.005
2438.0  16.954 0.005
2439.0  16.946 0.005
2440.0  16.940 0.005
2441.0  16.940 0.005
2442.0  16.927 0.005
2443.0  16.904 0.005
2444.0  16.860 0.005
2445.0  16.816 0.005
2446.0  16.759 0.005
2447.0  16.732 0.005
2448.0  16.699 0.005
2449.0  16.691 0.005
2450.0  16.682 0.005
2451.0  16.668 0.005
2452.0  16.632 0.005
2453.0  16.603 0.005
2454.0  16.581 0.005
2455.0  16.567 0.005
2456.0  16.565 0.005
2457.0  16.559 0.005
2458.0  16.564 0.005
2459.0  16.544 0.005
2460.0  16.543 0.005
2461.0  16.547 0.005
2462.0  16.580 0.005
2463.0  16.604 0.005
2464.0  16.631 0.005
2465.0  16.640 0.005
2466.0  16.639 0.005
2467.0  16.644 0.005
2468.0  16.659 0.005
2469.0  16.666 0.005
2470.0  16.688 0.005
2471.0  16.681 0.005
2472.0  16.667 0.005
2473.0  16.638 0.005
2474.0  16.611 0.005
2475.0  16.617 0.005
2476.0  16.601 0.005
2477.0  16.600 0.005
2478.0  16.583 0.005
2479.0  16.552 0.005
2480.0  16.501 0.005
2481.0  16.481 0.005
2482.0  16.496 0.005
2483.0  16.512 0.005
2484.0  16.530 0.005
2485.0  16.545 0.005
2486.0  16.549 0.005
2487.0  16.534 0.005
2488.0  16.517 0.005
2489.0  16.487 0.005
2490.0  16.471 0.005
2491.0  16.453 0.005
2492.0  16.428 0.005
2493.0  16.433 0.005
2494.0  16.434 0.005
2495.0  16.445 0.005
2496.0  16.433 0.005
2497.0  16.400 0.005
2498.0  16.414 0.005
2499.0  16.410 0.005
2500.0  16.409 0.005
2501.0  16.405 0.005
2502.0  16.389 0.005
2503.0  16.368 0.005
2504.0  16.349 0.005
2505.0  16.341 0.005
2506.0  16.342 0.005
2507.0  16.333 0.005
2508.0  16.311 0.005
2509.0  16.297 0.005
2510.0  16.270 0.005
2511.0  16.271 0.005
2512.0  16.277 0.005
2513.0  16.267 0.005
2514.0  16.245 0.005
2515.0  16.200 0.005
2516.0  16.173 0.005
2517.0  16.136 0.005
2518.0  16.108 0.005
2519.0  16.097 0.005
2520.0  16.086 0.005
2521.0  16.070 0.005
2522.0  16.072 0.005
2523.0  16.049 0.005
2524.0  16.049 0.005
2525.0  16.072 0.005
2526.0  16.063 0.005
2527.0  16.045 0.005
2528.0  16.027 0.005
2529.0  16.004 0.005
2530.0  15.978 0.004
2531.0  15.969 0.004
2532.0  15.985 0.004
2533.0  15.986 0.004
2534.0  15.964 0.004
2535.0  15.963 0.004
2536.0  15.927 0.004
2537.0  15.921 0.004
2538.0  15.928 0.004
2539.0  15.942 0.004
2540.0  15.936 0.004
2541.0  15.916 0.004
2542.0  15.892 0.004
2543.0  15.862 0.004
2544.0  15.854 0.004
2545.0  15.838 0.004
2546.0  15.831 0.004
2547.0  15.809 0.004
2548.0  15.789 0.004
2549.0  15.764 0.004
2550.0  15.738 0.004
2551.0  15.719 0.004
2552.0  15.712 0.004
2553.0  15.682 0.004
2554.0  15.665 0.004
2555.0  15.635 0.004
2556.0  15.609 0.004
2557.0  15.593 0.004
2558.0  15.568 0.004
2559.0  15.541 0.004
2560.0  15.529 0.004
2561.0  15.516 0.004
2562.0  15.494 0.004
2563.0  15.478 0.004
2564.0  15.468 0.004
2565.0  15.459 0.004
2566.0  15.449 0.004
2567.0  15.429 0.004
2568.0  15.426 0.004
2569.0  15.394 0.004
2570.0  15.387 0.004
2571.0  15.376 0.004
2572.0  15.362 0.004
2573.0  15.326 0.004
2574.0  15.306 0.004
2575.0  15.284 0.004
2576.0  15.268 0.004
2577.0  15.252 0.004
2578.0  15.254 0.004
2579.0  15.248 0.004
2580.0  15.217 0.004
2581.0  15.199 0.004
2582.0  15.184 0.004
2583.0  15.143 0.004
2584.0  15.140 0.004
2585.0  15.128 0.004
2586.0  15.112 0.004
2587.0  15.109 0.004
2588.0  15.099 0.004
2589.0  15.089 0.004
2590.0  15.076 0.004
2591.0  15.071 0.004
2592.0  15.059 0.004
2593.0  15.050 0.004
2594.0  15.038 0.004
2595.0  15.022 0.004
2596.0  15.028 0.004
2597.0  15.015 0.004
2598.0  15.003 0.004
2599.0  14.983 0.004
2600.0  14.977 0.004
2601.0  14.967 0.004
2602.0  14.950 0.004
2603.0  14.957 0.004
2604.0  14.946 0.004
2605.0  14.957 0.004
2606.0  14.957 0.004
2607.0  14.942 0.004
2608.0  14.949 0.004
2609.0  14.955 0.004
2610.0  14.953 0.004
2611.0  14.972 0.004
2612.0  14.959 0.004
2613.0  14.967 0.004
2614.0  14.963 0.004
2615.0  14.952 0.004
2616.0  14.946 0.004
2617.0  14.944 0.004
2618.0  14.937 0.004
2619.0  14.920 0.004
2620.0  14.925 0.004
2621.0  14.908 0.004
2622.0  14.908 0.004
2623.0  14.894 0.004
2624.0  14.885 0.004
2625.0  14.881 0.004
2626.0  14.885 0.004
2627.0  14.855 0.004
2628.0  14.853 0.004
2629.0  14.825 0.004
2630.0  14.787 0.004
2631.0  14.766 0.004
2632.0  14.733 0.004
2633.0  14.683 0.004
2634.0  14.653 0.004
2635.0  14.614 0.004
2636.0  14.565 0.004
2637.0  14.529 0.004
2638.0  14.492 0.004
2639.0  14.447 0.004
2640.0  14.398 0.004
2641.0  14.359 0.004
2642.0  14.318 0.004
2643.0  14.283 0.004
2644.0  14.250 0.004
2645.0  14.212 0.004
2646.0  14.173 0.004
2647.0  14.136 0.004
2648.0  14.105 0.004
2649.0  14.076 0.004
2650.0  14.045 0.004
2651.0  14.018 0.004
2652.0  13.986 0.004
2653.0  13.966 0.004
2654.0  13.939 0.004
2655.0  13.927 0.004
2656.0  13.920 0.004
2657.0  13.913 0.004
2658.0  13.904 0.004
2659.0  13.896 0.004
2660.0  13.893 0.004
2661.0  13.898 0.004
2662.0  13.907 0.004
2663.0  13.914 0.004
2664.0  13.913 0.004
2665.0  13.950 0.004
2666.0  13.955 0.004
2667.0  13.952 0.004
2668.0  13.975 0.004
2669.0  13.987 0.004
2670.0  13.987 0.004
2671.0  13.997 0.004
2672.0  13.999 0.004
2673.0  13.994 0.004
2674.0  13.998 0.004
2675.0  13.985 0.004
2676.0  13.983 0.004
2677.0  13.977 0.004
2678.0  13.963 0.004
2679.0  13.957 0.004
2680.0  13.942 0.004
2681.0  13.933 0.004
2682.0  13.920 0.004
2683.0  13.933 0.004
2684.0  13.931 0.004
2685.0  13.932 0.004
2686.0  13.921 0.004
2687.0  13.936 0.004
2688.0  13.940 0.004
2689.0  13.946 0.004
2690.0  13.942 0.004
2691.0  13.955 0.004
2692.0  13.973 0.004
2693.0  13.979 0.004
2694.0  13.987 0.004
2695.0  13.988 0.004
2696.0  13.993 0.004
2697.0  14.004 0.004
2698.0  13.995 0.004
2699.0  14.010 0.004
2700.0  14.022 0.004
2701.0  14.031 0.004
2702.0  14.044 0.004
2703.0  14.056 0.004
2704.0  14.066 0.004
2705.0  14.087 0.004
2706.0  14.102 0.004
2707.0  14.130 0.004
2708.0  14.147 0.004
2709.0  14.183 0.004
2710.0  14.191 0.004
2711.0  14.232 0.004
2712.0  14.251 0.004
2713.0  14.273 0.004
2714.0  14.299 0.004
2715.0  14.331 0.004
2716.0  14.343 0.004
2717.0  14.380 0.004
2718.0  14.395 0.004
2719.0  14.417 0.004
2720.0  14.424 0.004
2721.0  14.454 0.004
2722.0  14.477 0.004
2723.0  14.477 0.004
2724.0  14.506 0.004
2725.0  14.518 0.004
2726.0  14.531 0.004
2727.0  14.549 0.004
2728.0  14.596 0.004
2729.0  14.625 0.004
2730.0  14.658 0.004
2731.0  14.709 0.004
2732.0  14.738 0.004
2733.0  14.751 0.004
2734.0  14.763 0.004
2735.0  14.786 0.004
2736.0  14.788 0.004
2737.0  14.796 0.004
2738.0  14.819 0.004
2739.0  14.847 0.004
